,Episode Batch,Learning Rate,Mean Absolute Error,Mean Squared Error,Batch Gym Reward,Batch User Reward,Avg. Episode Length (t),BAC Gradient,Policy Evolution
48,49.0,0.025,0.014352817637920194,0.01009416533322226,-499.5000000000451,-4995.0,999.0,"[[ 0.2006808 ]
 [ 0.45832635]
 [ 0.52847727]
 [ 0.23219951]
 [ 0.46056009]
 [ 1.06219797]
 [ 1.28453294]
 [ 0.67083235]
 [ 0.55781673]
 [ 1.33068865]
 [ 1.80768967]
 [ 1.28595825]
 [ 0.28788967]
 [ 0.73965829]
 [ 1.29281426]
 [ 1.38482669]
 [-0.2006808 ]
 [-0.45832635]
 [-0.52847727]
 [-0.23219951]
 [-0.46056009]
 [-1.06219797]
 [-1.28453294]
 [-0.67083235]
 [-0.55781673]
 [-1.33068865]
 [-1.80768967]
 [-1.28595825]
 [-0.28788967]
 [-0.73965829]
 [-1.29281426]
 [-1.38482669]]","[[ 0.00602392]
 [ 0.0322257 ]
 [-0.02543911]
 [-0.19280177]
 [-0.05222349]
 [-0.05534239]
 [-0.14808199]
 [-0.37071161]
 [-0.13996081]
 [-0.20205257]
 [-0.26177045]
 [-0.37590679]
 [-0.14788332]
 [-0.23238303]
 [-0.25038767]
 [-0.24013445]
 [-0.00602392]
 [-0.0322257 ]
 [ 0.02543911]
 [ 0.19280177]
 [ 0.05222349]
 [ 0.05534239]
 [ 0.14808199]
 [ 0.37071161]
 [ 0.13996081]
 [ 0.20205257]
 [ 0.26177045]
 [ 0.37590679]
 [ 0.14788332]
 [ 0.23238303]
 [ 0.25038767]
 [ 0.24013445]]"
49,50.0,0.025,0.017488336639628215,0.015292095921048134,-499.5000000000451,-4995.0,999.0,"[[-0.00109354]
 [-0.00357102]
 [-0.00645313]
 [-0.00645313]
 [-0.00292115]
 [-0.00953918]
 [-0.01723813]
 [-0.01723813]
 [-0.00431811]
 [-0.01410106]
 [-0.02548183]
 [-0.02548183]
 [-0.00353228]
 [-0.01153488]
 [-0.02084453]
 [-0.02084453]
 [ 0.00109354]
 [ 0.00357102]
 [ 0.00645313]
 [ 0.00645313]
 [ 0.00292115]
 [ 0.00953918]
 [ 0.01723813]
 [ 0.01723813]
 [ 0.00431811]
 [ 0.01410106]
 [ 0.02548183]
 [ 0.02548183]
 [ 0.00353228]
 [ 0.01153488]
 [ 0.02084453]
 [ 0.02084453]]","[[ 0.00599659]
 [ 0.03213643]
 [-0.02560043]
 [-0.1929631 ]
 [-0.05229652]
 [-0.05558087]
 [-0.14851294]
 [-0.37114257]
 [-0.14006876]
 [-0.2024051 ]
 [-0.26240749]
 [-0.37654383]
 [-0.14797162]
 [-0.23267141]
 [-0.25090878]
 [-0.24065557]
 [-0.00599659]
 [-0.03213643]
 [ 0.02560043]
 [ 0.1929631 ]
 [ 0.05229652]
 [ 0.05558087]
 [ 0.14851294]
 [ 0.37114257]
 [ 0.14006876]
 [ 0.2024051 ]
 [ 0.26240749]
 [ 0.37654383]
 [ 0.14797162]
 [ 0.23267141]
 [ 0.25090878]
 [ 0.24065557]]"
50,51.0,0.025,0.012318917705779541,0.0077395424055302035,-499.5000000000451,-4995.0,999.0,"[[-0.12999177]
 [-0.35165484]
 [-0.54112993]
 [-0.47693667]
 [-0.38003579]
 [-1.07354512]
 [-1.73452855]
 [-1.62407155]
 [-0.59525532]
 [-1.77697983]
 [-3.04878081]
 [-3.0620125 ]
 [-0.44618146]
 [-1.46385466]
 [-2.75164753]
 [-3.0365507 ]
 [ 0.12999177]
 [ 0.35165484]
 [ 0.54112993]
 [ 0.47693667]
 [ 0.38003579]
 [ 1.07354512]
 [ 1.73452855]
 [ 1.62407155]
 [ 0.59525532]
 [ 1.77697983]
 [ 3.04878081]
 [ 3.0620125 ]
 [ 0.44618146]
 [ 1.46385466]
 [ 2.75164753]
 [ 3.0365507 ]]","[[ 0.00274679]
 [ 0.02334506]
 [-0.03912868]
 [-0.20488652]
 [-0.06179741]
 [-0.08241949]
 [-0.19187616]
 [-0.41174435]
 [-0.15495015]
 [-0.24682959]
 [-0.33862701]
 [-0.45309415]
 [-0.15912616]
 [-0.26926777]
 [-0.31969997]
 [-0.31656933]
 [-0.00274679]
 [-0.02334506]
 [ 0.03912868]
 [ 0.20488652]
 [ 0.06179741]
 [ 0.08241949]
 [ 0.19187616]
 [ 0.41174435]
 [ 0.15495015]
 [ 0.24682959]
 [ 0.33862701]
 [ 0.45309415]
 [ 0.15912616]
 [ 0.26926777]
 [ 0.31969997]
 [ 0.31656933]]"
51,52.0,0.025,0.020009038863107453,0.02081880508371791,-499.5000000000451,-4995.0,999.0,"[[ 0.0343583 ]
 [ 0.09643388]
 [ 0.14987748]
 [ 0.1290022 ]
 [ 0.14112599]
 [ 0.39546121]
 [ 0.61347574]
 [ 0.52688504]
 [ 0.32203601]
 [ 0.90152155]
 [ 1.39693106]
 [ 1.19817004]
 [ 0.40761498]
 [ 1.14042217]
 [ 1.76589964]
 [ 1.5134282 ]
 [-0.0343583 ]
 [-0.09643388]
 [-0.14987748]
 [-0.1290022 ]
 [-0.14112599]
 [-0.39546121]
 [-0.61347574]
 [-0.52688504]
 [-0.32203601]
 [-0.90152155]
 [-1.39693106]
 [-1.19817004]
 [-0.40761498]
 [-1.14042217]
 [-1.76589964]
 [-1.5134282 ]]","[[ 0.00360575]
 [ 0.0257559 ]
 [-0.03538175]
 [-0.20166146]
 [-0.05826926]
 [-0.07253296]
 [-0.17653926]
 [-0.39857223]
 [-0.14689925]
 [-0.22429155]
 [-0.30370374]
 [-0.4231399 ]
 [-0.14893578]
 [-0.24075722]
 [-0.27555248]
 [-0.27873363]
 [-0.00360575]
 [-0.0257559 ]
 [ 0.03538175]
 [ 0.20166146]
 [ 0.05826926]
 [ 0.07253296]
 [ 0.17653926]
 [ 0.39857223]
 [ 0.14689925]
 [ 0.22429155]
 [ 0.30370374]
 [ 0.4231399 ]
 [ 0.14893578]
 [ 0.24075722]
 [ 0.27555248]
 [ 0.27873363]]"
52,53.0,0.025,0.01831699433856002,0.017782150924738515,-499.5000000000451,-4995.0,999.0,"[[-0.0007751 ]
 [-0.00253114]
 [-0.00457399]
 [-0.00457399]
 [-0.00202428]
 [-0.0066104 ]
 [-0.01194556]
 [-0.01194556]
 [-0.00292551]
 [-0.00955344]
 [-0.0172639 ]
 [-0.0172639 ]
 [-0.00233967]
 [-0.00764035]
 [-0.01380677]
 [-0.01380677]
 [ 0.0007751 ]
 [ 0.00253114]
 [ 0.00457399]
 [ 0.00457399]
 [ 0.00202428]
 [ 0.0066104 ]
 [ 0.01194556]
 [ 0.01194556]
 [ 0.00292551]
 [ 0.00955344]
 [ 0.0172639 ]
 [ 0.0172639 ]
 [ 0.00233967]
 [ 0.00764035]
 [ 0.01380677]
 [ 0.01380677]]","[[ 0.00358637]
 [ 0.02569262]
 [-0.0354961 ]
 [-0.20177581]
 [-0.05831987]
 [-0.07269822]
 [-0.1768379 ]
 [-0.39887087]
 [-0.14697239]
 [-0.22453039]
 [-0.30413534]
 [-0.42357149]
 [-0.14899428]
 [-0.24094823]
 [-0.27589765]
 [-0.2790788 ]
 [-0.00358637]
 [-0.02569262]
 [ 0.0354961 ]
 [ 0.20177581]
 [ 0.05831987]
 [ 0.07269822]
 [ 0.1768379 ]
 [ 0.39887087]
 [ 0.14697239]
 [ 0.22453039]
 [ 0.30413534]
 [ 0.42357149]
 [ 0.14899428]
 [ 0.24094823]
 [ 0.27589765]
 [ 0.2790788 ]]"
53,54.0,0.025,0.010586303246091744,0.0060517700865834806,-398.0000000000447,-4980.0,996.0,"[[-0.19815243]
 [-0.58326297]
 [-1.01279258]
 [-1.03318422]
 [-0.59691393]
 [-1.72184133]
 [-2.97708785]
 [-3.08937578]
 [-1.03016063]
 [-2.934781  ]
 [-5.08358096]
 [-5.3847468 ]
 [-1.01061941]
 [-2.86537424]
 [-5.00274035]
 [-5.42210346]
 [ 0.19815243]
 [ 0.58326297]
 [ 1.01279258]
 [ 1.03318422]
 [ 0.59691393]
 [ 1.72184133]
 [ 2.97708785]
 [ 3.08937578]
 [ 1.03016063]
 [ 2.934781  ]
 [ 5.08358096]
 [ 5.3847468 ]
 [ 1.01061941]
 [ 2.86537424]
 [ 5.00274035]
 [ 5.42210346]]","[[-0.00136744]
 [ 0.01111105]
 [-0.06081591]
 [-0.22760542]
 [-0.07324272]
 [-0.11574426]
 [-0.2512651 ]
 [-0.47610526]
 [-0.1727264 ]
 [-0.29789991]
 [-0.43122486]
 [-0.55819016]
 [-0.17425976]
 [-0.31258258]
 [-0.40096616]
 [-0.41463138]
 [ 0.00136744]
 [-0.01111105]
 [ 0.06081591]
 [ 0.22760542]
 [ 0.07324272]
 [ 0.11574426]
 [ 0.2512651 ]
 [ 0.47610526]
 [ 0.1727264 ]
 [ 0.29789991]
 [ 0.43122486]
 [ 0.55819016]
 [ 0.17425976]
 [ 0.31258258]
 [ 0.40096616]
 [ 0.41463138]]"
54,55.0,0.025,0.014898909629845905,0.012208762948707328,-499.5000000000451,-4995.0,999.0,"[[-0.35435449]
 [-1.0287215 ]
 [-1.66022183]
 [-1.48888545]
 [-0.94833763]
 [-2.72701027]
 [-4.35340664]
 [-3.85555097]
 [-1.4371251 ]
 [-4.09927301]
 [-6.48073582]
 [-5.6719989 ]
 [-1.25073916]
 [-3.55423848]
 [-5.59022545]
 [-4.85802891]
 [ 0.35435449]
 [ 1.0287215 ]
 [ 1.66022183]
 [ 1.48888545]
 [ 0.94833763]
 [ 2.72701027]
 [ 4.35340664]
 [ 3.85555097]
 [ 1.4371251 ]
 [ 4.09927301]
 [ 6.48073582]
 [ 5.6719989 ]
 [ 1.25073916]
 [ 3.55423848]
 [ 5.59022545]
 [ 4.85802891]]","[[-0.0102263 ]
 [-0.01460699]
 [-0.10232146]
 [-0.26482755]
 [-0.09695116]
 [-0.18391951]
 [-0.36010027]
 [-0.57249404]
 [-0.20865453]
 [-0.40038174]
 [-0.59324325]
 [-0.69999014]
 [-0.20552824]
 [-0.40143855]
 [-0.54072179]
 [-0.53608211]
 [ 0.0102263 ]
 [ 0.01460699]
 [ 0.10232146]
 [ 0.26482755]
 [ 0.09695116]
 [ 0.18391951]
 [ 0.36010027]
 [ 0.57249404]
 [ 0.20865453]
 [ 0.40038174]
 [ 0.59324325]
 [ 0.69999014]
 [ 0.20552824]
 [ 0.40143855]
 [ 0.54072179]
 [ 0.53608211]]"
55,56.0,0.025,0.016074932002082782,0.014470592576808767,-499.5000000000451,-4995.0,999.0,"[[ 0.02921309]
 [ 0.10861476]
 [ 0.22539847]
 [ 0.26094569]
 [ 0.10967066]
 [ 0.40746997]
 [ 0.84509105]
 [ 0.97791656]
 [ 0.22775355]
 [ 0.84553278]
 [ 1.75248885]
 [ 2.02688439]
 [ 0.26158021]
 [ 0.9702893 ]
 [ 2.00964186]
 [ 2.32299686]
 [-0.02921309]
 [-0.10861476]
 [-0.22539847]
 [-0.26094569]
 [-0.10967066]
 [-0.40746997]
 [-0.84509105]
 [-0.97791656]
 [-0.22775355]
 [-0.84553278]
 [-1.75248885]
 [-2.02688439]
 [-0.26158021]
 [-0.9702893 ]
 [-2.00964186]
 [-2.32299686]]","[[-0.00949597]
 [-0.01189162]
 [-0.09668649]
 [-0.25830391]
 [-0.09420939]
 [-0.17373277]
 [-0.33897299]
 [-0.54804612]
 [-0.20296069]
 [-0.37924342]
 [-0.54943103]
 [-0.64931803]
 [-0.19898874]
 [-0.37718131]
 [-0.49048075]
 [-0.47800719]
 [ 0.00949597]
 [ 0.01189162]
 [ 0.09668649]
 [ 0.25830391]
 [ 0.09420939]
 [ 0.17373277]
 [ 0.33897299]
 [ 0.54804612]
 [ 0.20296069]
 [ 0.37924342]
 [ 0.54943103]
 [ 0.64931803]
 [ 0.19898874]
 [ 0.37718131]
 [ 0.49048075]
 [ 0.47800719]]"
56,57.0,0.025,0.012535484212503951,0.008956886773190344,-499.5000000000451,-4995.0,999.0,"[[-0.00077461]
 [-0.02157541]
 [-0.07642633]
 [-0.12071623]
 [ 0.01835996]
 [-0.00206044]
 [-0.12107914]
 [-0.25760228]
 [ 0.0740598 ]
 [ 0.12591963]
 [ 0.01736001]
 [-0.22196502]
 [ 0.12094617]
 [ 0.27148148]
 [ 0.27703707]
 [ 0.04031525]
 [ 0.00077461]
 [ 0.02157541]
 [ 0.07642633]
 [ 0.12071623]
 [-0.01835996]
 [ 0.00206044]
 [ 0.12107914]
 [ 0.25760228]
 [-0.0740598 ]
 [-0.12591963]
 [-0.01736001]
 [ 0.22196502]
 [-0.12094617]
 [-0.27148148]
 [-0.27703707]
 [-0.04031525]]","[[-0.00951534]
 [-0.012431  ]
 [-0.09859715]
 [-0.26132182]
 [-0.09375039]
 [-0.17378428]
 [-0.34199997]
 [-0.55448618]
 [-0.20110919]
 [-0.37609543]
 [-0.54899703]
 [-0.65486715]
 [-0.19596508]
 [-0.37039428]
 [-0.48355482]
 [-0.4769993 ]
 [ 0.00951534]
 [ 0.012431  ]
 [ 0.09859715]
 [ 0.26132182]
 [ 0.09375039]
 [ 0.17378428]
 [ 0.34199997]
 [ 0.55448618]
 [ 0.20110919]
 [ 0.37609543]
 [ 0.54899703]
 [ 0.65486715]
 [ 0.19596508]
 [ 0.37039428]
 [ 0.48355482]
 [ 0.4769993 ]]"
57,58.0,0.025,0.018286455464438734,0.01939487830026827,-499.5000000000451,-4995.0,999.0,"[[-0.08590498]
 [-0.2100849 ]
 [-0.27415691]
 [-0.18061582]
 [-0.26413983]
 [-0.66458001]
 [-0.90139886]
 [-0.63152283]
 [-0.49106714]
 [-1.28709225]
 [-1.84519187]
 [-1.40866867]
 [-0.55589105]
 [-1.52812067]
 [-2.3287534 ]
 [-1.93773065]
 [ 0.08590498]
 [ 0.2100849 ]
 [ 0.27415691]
 [ 0.18061582]
 [ 0.26413983]
 [ 0.66458001]
 [ 0.90139886]
 [ 0.63152283]
 [ 0.49106714]
 [ 1.28709225]
 [ 1.84519187]
 [ 1.40866867]
 [ 0.55589105]
 [ 1.52812067]
 [ 2.3287534 ]
 [ 1.93773065]]","[[-0.01166296]
 [-0.01768313]
 [-0.10545108]
 [-0.26583721]
 [-0.10035389]
 [-0.19039878]
 [-0.36453494]
 [-0.57027425]
 [-0.21338587]
 [-0.40827273]
 [-0.59512683]
 [-0.69008387]
 [-0.20986236]
 [-0.40859729]
 [-0.54177365]
 [-0.52544257]
 [ 0.01166296]
 [ 0.01768313]
 [ 0.10545108]
 [ 0.26583721]
 [ 0.10035389]
 [ 0.19039878]
 [ 0.36453494]
 [ 0.57027425]
 [ 0.21338587]
 [ 0.40827273]
 [ 0.59512683]
 [ 0.69008387]
 [ 0.20986236]
 [ 0.40859729]
 [ 0.54177365]
 [ 0.52544257]]"
58,59.0,0.025,0.014395438241339284,0.012226489887452592,-499.5000000000451,-4995.0,999.0,"[[  0.59741801]
 [  1.29708816]
 [  1.07637912]
 [ -0.3487596 ]
 [  2.72171937]
 [  6.85667051]
 [  8.56017679]
 [  4.34983653]
 [  6.63519961]
 [ 18.25129042]
 [ 26.76994804]
 [ 20.14882507]
 [  8.78499736]
 [ 25.62517606]
 [ 41.02614595]
 [ 35.65838321]
 [ -0.59741801]
 [ -1.29708816]
 [ -1.07637912]
 [  0.3487596 ]
 [ -2.72171937]
 [ -6.85667051]
 [ -8.56017679]
 [ -4.34983653]
 [ -6.63519961]
 [-18.25129042]
 [-26.76994804]
 [-20.14882507]
 [ -8.78499736]
 [-25.62517606]
 [-41.02614595]
 [-35.65838321]]","[[ 0.00327249]
 [ 0.01474408]
 [-0.0785416 ]
 [-0.2745562 ]
 [-0.03231091]
 [-0.01898201]
 [-0.15053052]
 [-0.46152834]
 [-0.04750588]
 [ 0.04800953]
 [ 0.07412187]
 [-0.18636324]
 [ 0.00976258]
 [ 0.23203211]
 [ 0.48387999]
 [ 0.36601701]
 [-0.00327249]
 [-0.01474408]
 [ 0.0785416 ]
 [ 0.2745562 ]
 [ 0.03231091]
 [ 0.01898201]
 [ 0.15053052]
 [ 0.46152834]
 [ 0.04750588]
 [-0.04800953]
 [-0.07412187]
 [ 0.18636324]
 [-0.00976258]
 [-0.23203211]
 [-0.48387999]
 [-0.36601701]]"
59,60.0,0.025,0.010891373963831226,0.0071173216092012435,-191.39999999998858,-3914.0,782.8,"[[ 0.37024145]
 [ 0.50846281]
 [ 0.32566005]
 [ 0.02858459]
 [ 0.61527801]
 [ 0.80215442]
 [ 0.42400663]
 [-0.09625823]
 [ 0.55299348]
 [ 0.65475718]
 [ 0.20132695]
 [-0.30406697]
 [ 0.26393253]
 [ 0.25433621]
 [-0.0610105 ]
 [-0.33340498]
 [-0.37024145]
 [-0.50846281]
 [-0.32566005]
 [-0.02858459]
 [-0.61527801]
 [-0.80215442]
 [-0.42400663]
 [ 0.09625823]
 [-0.55299348]
 [-0.65475718]
 [-0.20132695]
 [ 0.30406697]
 [-0.26393253]
 [-0.25433621]
 [ 0.0610105 ]
 [ 0.33340498]]","[[ 0.01252852]
 [ 0.02745565]
 [-0.0704001 ]
 [-0.27384159]
 [-0.01692896]
 [ 0.00107185]
 [-0.13993035]
 [-0.46393479]
 [-0.03368105]
 [ 0.06437845]
 [ 0.07915504]
 [-0.19396492]
 [ 0.01636089]
 [ 0.23839051]
 [ 0.48235473]
 [ 0.35768189]
 [-0.01252852]
 [-0.02745565]
 [ 0.0704001 ]
 [ 0.27384159]
 [ 0.01692896]
 [-0.00107185]
 [ 0.13993035]
 [ 0.46393479]
 [ 0.03368105]
 [-0.06437845]
 [-0.07915504]
 [ 0.19396492]
 [-0.01636089]
 [-0.23839051]
 [-0.48235473]
 [-0.35768189]]"
60,61.0,0.025,0.0024060401249122363,0.0003531307740439491,177.40000000000063,-3226.0,645.2,"[[ 0.09289098]
 [ 0.10788883]
 [ 0.037519  ]
 [-0.03241661]
 [ 0.15076174]
 [ 0.14640863]
 [-0.00987237]
 [-0.12929325]
 [ 0.1139727 ]
 [ 0.05515392]
 [-0.14182693]
 [-0.24088524]
 [ 0.01965652]
 [-0.06786401]
 [-0.20905555]
 [-0.23564317]
 [-0.09289098]
 [-0.10788883]
 [-0.037519  ]
 [ 0.03241661]
 [-0.15076174]
 [-0.14640863]
 [ 0.00987237]
 [ 0.12929325]
 [-0.1139727 ]
 [-0.05515392]
 [ 0.14182693]
 [ 0.24088524]
 [-0.01965652]
 [ 0.06786401]
 [ 0.20905555]
 [ 0.23564317]]","[[ 0.0148508 ]
 [ 0.03015287]
 [-0.06946212]
 [-0.274652  ]
 [-0.01315991]
 [ 0.00473206]
 [-0.14017716]
 [-0.46716712]
 [-0.03083173]
 [ 0.0657573 ]
 [ 0.07560937]
 [-0.19998705]
 [ 0.0168523 ]
 [ 0.23669391]
 [ 0.47712834]
 [ 0.35179081]
 [-0.0148508 ]
 [-0.03015287]
 [ 0.06946212]
 [ 0.274652  ]
 [ 0.01315991]
 [-0.00473206]
 [ 0.14017716]
 [ 0.46716712]
 [ 0.03083173]
 [-0.0657573 ]
 [-0.07560937]
 [ 0.19998705]
 [-0.0168523 ]
 [-0.23669391]
 [-0.47712834]
 [-0.35179081]]"
61,62.0,0.025,0.002393738027325067,0.0003552588680946504,202.9000000000043,-2971.0,594.2,"[[-4.66505631e-04]
 [ 3.16724412e-02]
 [ 1.11506940e-01]
 [ 1.71847103e-01]
 [ 2.93846780e-02]
 [ 1.46136893e-01]
 [ 3.49224936e-01]
 [ 4.48057370e-01]
 [ 6.86168370e-02]
 [ 2.66309872e-01]
 [ 5.55798854e-01]
 [ 6.46076007e-01]
 [ 6.79245373e-02]
 [ 2.41620723e-01]
 [ 4.73070997e-01]
 [ 5.19034664e-01]
 [ 4.66505631e-04]
 [-3.16724412e-02]
 [-1.11506940e-01]
 [-1.71847103e-01]
 [-2.93846780e-02]
 [-1.46136893e-01]
 [-3.49224936e-01]
 [-4.48057370e-01]
 [-6.86168370e-02]
 [-2.66309872e-01]
 [-5.55798854e-01]
 [-6.46076007e-01]
 [-6.79245373e-02]
 [-2.41620723e-01]
 [-4.73070997e-01]
 [-5.19034664e-01]]","[[ 0.01483913]
 [ 0.03094468]
 [-0.06667445]
 [-0.27035583]
 [-0.0124253 ]
 [ 0.00838548]
 [-0.13144654]
 [-0.45596569]
 [-0.02911631]
 [ 0.07241505]
 [ 0.08950434]
 [-0.18383515]
 [ 0.01855042]
 [ 0.24273443]
 [ 0.48895512]
 [ 0.36476667]
 [-0.01483913]
 [-0.03094468]
 [ 0.06667445]
 [ 0.27035583]
 [ 0.0124253 ]
 [-0.00838548]
 [ 0.13144654]
 [ 0.45596569]
 [ 0.02911631]
 [-0.07241505]
 [-0.08950434]
 [ 0.18383515]
 [-0.01855042]
 [-0.24273443]
 [-0.48895512]
 [-0.36476667]]"
62,63.0,0.025,0.0023288059315589842,0.00034167023521245143,249.600000000003,-2504.0,500.8,"[[-0.22008753]
 [-0.41283188]
 [-0.46256118]
 [-0.32152898]
 [-0.41325315]
 [-0.78277214]
 [-0.88578888]
 [-0.61837062]
 [-0.43727993]
 [-0.84778477]
 [-0.98820215]
 [-0.71009159]
 [-0.26208459]
 [-0.52752684]
 [-0.64454294]
 [-0.48544596]
 [ 0.22008753]
 [ 0.41283188]
 [ 0.46256118]
 [ 0.32152898]
 [ 0.41325315]
 [ 0.78277214]
 [ 0.88578888]
 [ 0.61837062]
 [ 0.43727993]
 [ 0.84778477]
 [ 0.98820215]
 [ 0.71009159]
 [ 0.26208459]
 [ 0.52752684]
 [ 0.64454294]
 [ 0.48544596]]","[[ 0.00933695]
 [ 0.02062388]
 [-0.07823848]
 [-0.27839405]
 [-0.02275662]
 [-0.01118382]
 [-0.15359126]
 [-0.47142495]
 [-0.04004831]
 [ 0.05122043]
 [ 0.06479929]
 [-0.20158744]
 [ 0.0119983 ]
 [ 0.22954626]
 [ 0.47284154]
 [ 0.35263052]
 [-0.00933695]
 [-0.02062388]
 [ 0.07823848]
 [ 0.27839405]
 [ 0.02275662]
 [ 0.01118382]
 [ 0.15359126]
 [ 0.47142495]
 [ 0.04004831]
 [-0.05122043]
 [-0.06479929]
 [ 0.20158744]
 [-0.0119983 ]
 [-0.22954626]
 [-0.47284154]
 [-0.35263052]]"
63,64.0,0.025,0.002058694917233643,0.00027124638478359274,150.40000000000242,-3496.0,699.2,"[[-0.03228203]
 [ 0.56512554]
 [ 1.17303354]
 [ 1.05852007]
 [ 0.07600093]
 [ 0.98641276]
 [ 1.85807111]
 [ 1.66520537]
 [ 0.14774997]
 [ 0.92104444]
 [ 1.65738752]
 [ 1.54602372]
 [ 0.10494259]
 [ 0.50148371]
 [ 0.95309551]
 [ 1.05606959]
 [ 0.03228203]
 [-0.56512554]
 [-1.17303354]
 [-1.05852007]
 [-0.07600093]
 [-0.98641276]
 [-1.85807111]
 [-1.66520537]
 [-0.14774997]
 [-0.92104444]
 [-1.65738752]
 [-1.54602372]
 [-0.10494259]
 [-0.50148371]
 [-0.95309551]
 [-1.05606959]]","[[ 0.0085299 ]
 [ 0.03475202]
 [-0.04891264]
 [-0.25193105]
 [-0.0208566 ]
 [ 0.0134765 ]
 [-0.10713948]
 [-0.42979482]
 [-0.03635456]
 [ 0.07424654]
 [ 0.10623398]
 [-0.16293684]
 [ 0.01462187]
 [ 0.24208335]
 [ 0.49666893]
 [ 0.37903226]
 [-0.0085299 ]
 [-0.03475202]
 [ 0.04891264]
 [ 0.25193105]
 [ 0.0208566 ]
 [-0.0134765 ]
 [ 0.10713948]
 [ 0.42979482]
 [ 0.03635456]
 [-0.07424654]
 [-0.10623398]
 [ 0.16293684]
 [-0.01462187]
 [-0.24208335]
 [-0.49666893]
 [-0.37903226]]"
64,65.0,0.025,0.0022965889453240174,0.00034283085094599143,-48.09999999999093,-3481.0,696.2,"[[ 0.57607149]
 [ 1.01705643]
 [ 1.02563638]
 [ 0.60305796]
 [ 0.75882744]
 [ 1.37666542]
 [ 1.45485058]
 [ 0.91820345]
 [ 0.46362064]
 [ 0.8940883 ]
 [ 1.03748516]
 [ 0.73642445]
 [ 0.04890216]
 [ 0.14520653]
 [ 0.24947438]
 [ 0.23674045]
 [-0.57607149]
 [-1.01705643]
 [-1.02563638]
 [-0.60305796]
 [-0.75882744]
 [-1.37666542]
 [-1.45485058]
 [-0.91820345]
 [-0.46362064]
 [-0.8940883 ]
 [-1.03748516]
 [-0.73642445]
 [-0.04890216]
 [-0.14520653]
 [-0.24947438]
 [-0.23674045]]","[[ 0.02293168]
 [ 0.06017843]
 [-0.02327173]
 [-0.2368546 ]
 [-0.00188592]
 [ 0.04789314]
 [-0.07076822]
 [-0.40683973]
 [-0.02476404]
 [ 0.09659875]
 [ 0.13217111]
 [-0.14452623]
 [ 0.01584442]
 [ 0.24571352]
 [ 0.50290579]
 [ 0.38495077]
 [-0.02293168]
 [-0.06017843]
 [ 0.02327173]
 [ 0.2368546 ]
 [ 0.00188592]
 [-0.04789314]
 [ 0.07076822]
 [ 0.40683973]
 [ 0.02476404]
 [-0.09659875]
 [-0.13217111]
 [ 0.14452623]
 [-0.01584442]
 [-0.24571352]
 [-0.50290579]
 [-0.38495077]]"
65,66.0,0.025,0.026070166647451102,0.04485713687570754,-499.5000000000451,-4995.0,999.0,"[[-0.0665234 ]
 [-0.5122977 ]
 [-1.11436956]
 [-1.1342736 ]
 [ 0.15870204]
 [-0.17221757]
 [-0.87169195]
 [-1.0864053 ]
 [ 0.3318249 ]
 [ 0.23668533]
 [-0.31285311]
 [-0.65672355]
 [ 0.26351349]
 [ 0.24187361]
 [-0.1173302 ]
 [-0.3971438 ]
 [ 0.0665234 ]
 [ 0.5122977 ]
 [ 1.11436956]
 [ 1.1342736 ]
 [-0.15870204]
 [ 0.17221757]
 [ 0.87169195]
 [ 1.0864053 ]
 [-0.3318249 ]
 [-0.23668533]
 [ 0.31285311]
 [ 0.65672355]
 [-0.26351349]
 [-0.24187361]
 [ 0.1173302 ]
 [ 0.3971438 ]]","[[ 0.0212686 ]
 [ 0.04737099]
 [-0.05113097]
 [-0.26521144]
 [ 0.00208164]
 [ 0.0435877 ]
 [-0.09256052]
 [-0.43399987]
 [-0.01646842]
 [ 0.10251588]
 [ 0.12434978]
 [-0.16094432]
 [ 0.02243226]
 [ 0.25176036]
 [ 0.49997254]
 [ 0.37502218]
 [-0.0212686 ]
 [-0.04737099]
 [ 0.05113097]
 [ 0.26521144]
 [-0.00208164]
 [-0.0435877 ]
 [ 0.09256052]
 [ 0.43399987]
 [ 0.01646842]
 [-0.10251588]
 [-0.12434978]
 [ 0.16094432]
 [-0.02243226]
 [-0.25176036]
 [-0.49997254]
 [-0.37502218]]"
